code,date,price
006400,2021-02-24,687000
006400,2021-02-23,710000
006400,2021-02-22,739000
028050,2021-04-05,13950
028050,2021-04-02,13900
028050,2021-04-01,13900
028050,2021-03-31,14000
028050,2021-03-30,14100
028050,2021-03-29,13950
028050,2021-03-26,13700
028050,2021-03-25,13300
028050,2021-03-24,13300
028050,2021-03-23,13500
028050,2021-03-22,14100
028050,2021-03-19,13700
028050,2021-03-18,13600
028050,2021-03-17,13400
028050,2021-03-16,13400
028050,2021-03-15,13300
028050,2021-03-12,13300
028050,2021-03-11,13050
028050,2021-03-10,13100
028050,2021-03-09,13600
028050,2021-03-08,13550
028050,2021-03-05,12800
028050,2021-03-04,12950
028050,2021-03-03,12950
028050,2021-03-02,12800
028050,2021-02-26,12900
028050,2021-02-25,13300
028050,2021-02-24,13000
028050,2021-02-23,13550
028050,2021-02-22,13000
068290,2021-04-05,46450
068290,2021-04-02,46950
068290,2021-04-01,46400
068290,2021-03-31,46000
068290,2021-03-30,46400
068290,2021-03-29,46000
068290,2021-03-26,47600
068290,2021-03-25,47250
068290,2021-03-24,46400
068290,2021-03-23,47750
068290,2021-03-22,48950
068290,2021-03-19,47850
068290,2021-03-18,48400
068290,2021-03-17,48950
068290,2021-03-16,42900
068290,2021-03-15,45550
068290,2021-03-12,46000
068290,2021-03-11,35400
068290,2021-03-10,35400
068290,2021-03-09,37550
068290,2021-03-08,38800
068290,2021-03-05,41300
068290,2021-03-04,34150
068290,2021-03-03,35700
068290,2021-03-02,33500
068290,2021-02-26,33900
068290,2021-02-25,31500
068290,2021-02-24,32250
068290,2021-02-23,30500
068290,2021-02-22,33800
000810,2021-04-05,187500
000810,2021-04-02,186500
000810,2021-04-01,189000
000810,2021-03-31,190000
000810,2021-03-30,188500
000810,2021-03-29,187000
000810,2021-03-26,186000
000810,2021-03-25,188500
000810,2021-03-24,184000
000810,2021-03-23,185000
000810,2021-03-22,188500
000810,2021-03-19,187500
000810,2021-03-18,188000
000810,2021-03-17,188000
000810,2021-03-16,190000
000810,2021-03-15,193000
000810,2021-03-12,194000
000810,2021-03-11,196000
000810,2021-03-10,195000
000810,2021-03-09,192500
000810,2021-03-08,188000
000810,2021-03-05,183000
000810,2021-03-04,180500
000810,2021-03-03,182000
000810,2021-03-02,181000
000810,2021-02-26,173000
000810,2021-02-25,175500
000810,2021-02-24,173500
000810,2021-02-23,177500
000810,2021-02-22,175000
003720,2021-04-05,2705
003720,2021-04-02,2710
003720,2021-04-01,2750
003720,2021-03-31,2745
003720,2021-03-30,2720
003720,2021-03-29,2715
003720,2021-03-26,2760
003720,2021-03-25,2680
003720,2021-03-24,2695
003720,2021-03-23,2620
003720,2021-03-22,2685
003720,2021-03-19,2690
003720,2021-03-18,2755
003720,2021-03-17,2720
003720,2021-03-16,2750
003720,2021-03-15,2690
003720,2021-03-12,2705
003720,2021-03-11,2620
003720,2021-03-10,2575
003720,2021-03-09,2655
003720,2021-03-08,2730
003720,2021-03-05,2820
003720,2021-03-04,2860
003720,2021-03-03,2905
003720,2021-03-02,2820
003720,2021-02-26,2790
003720,2021-02-25,2880
003720,2021-02-24,2830
003720,2021-02-23,2935
003720,2021-02-22,2985
010960,2021-04-05,5190
010960,2021-04-02,5130
010960,2021-04-01,5180
010960,2021-03-31,5180
010960,2021-03-30,4860
010960,2021-03-29,4790
010960,2021-03-26,4740
010960,2021-03-25,4745
010960,2021-03-24,4795
010960,2021-03-23,4675
010960,2021-03-22,4740
010960,2021-03-19,4705
010960,2021-03-18,4700
010960,2021-03-17,4670
010960,2021-03-16,4665
010960,2021-03-15,4645
010960,2021-03-12,4575
010960,2021-03-11,4525
010960,2021-03-10,4495
010960,2021-03-09,4525
010960,2021-03-08,4510
010960,2021-03-05,4530
010960,2021-03-04,4600
010960,2021-03-03,4565
010960,2021-03-02,4450
010960,2021-02-26,4430
010960,2021-02-25,4535
010960,2021-02-24,4445
010960,2021-02-23,4580
010960,2021-02-22,4665
001290,2021-04-05,1240
001290,2021-04-02,1225
001290,2021-04-01,1245
001290,2021-03-31,1200
001290,2021-03-30,1180
001290,2021-03-29,1160
001290,2021-03-26,1160
001290,2021-03-25,1115
001290,2021-03-24,1115
001290,2021-03-23,1100
001290,2021-03-22,1110
001290,2021-03-19,1110
001290,2021-03-18,1125
001290,2021-03-17,1130
001290,2021-03-16,1130
001290,2021-03-15,1115
001290,2021-03-12,1115
001290,2021-03-11,1115
001290,2021-03-10,1100
001290,2021-03-09,1110
001290,2021-03-08,1100
001290,2021-03-05,1125
001290,2021-03-04,1120
001290,2021-03-03,1120
001290,2021-03-02,1100
001290,2021-02-26,1100
001290,2021-02-25,1120
001290,2021-02-24,1120
001290,2021-02-23,1140
001290,2021-02-22,1130
007610,2021-04-05,3665
007610,2021-04-02,3480
007610,2021-04-01,3480
007610,2021-03-31,3450
007610,2021-03-30,3455
007610,2021-03-29,3375
007610,2021-03-26,3430
007610,2021-03-25,3410
007610,2021-03-24,3380
007610,2021-03-23,3385
007610,2021-03-22,3495
007610,2021-03-19,3515
007610,2021-03-18,3500
007610,2021-03-17,3520
007610,2021-03-16,3475
007610,2021-03-15,3470
007610,2021-03-12,3430
007610,2021-03-11,3360
007610,2021-03-10,3285
007610,2021-03-09,3340
007610,2021-03-08,3450
007610,2021-03-05,3535
007610,2021-03-04,3535
007610,2021-03-03,3460
007610,2021-03-02,3380
007610,2021-02-26,3280
007610,2021-02-25,3505
007610,2021-02-24,3420
007610,2021-02-23,3650
007610,2021-02-22,3725
136490,2021-04-05,15600
136490,2021-04-02,16100
136490,2021-04-01,16800
136490,2021-03-31,16900
136490,2021-03-30,17400
136490,2021-03-29,17300
136490,2021-03-26,17400
136490,2021-03-25,16700
136490,2021-03-24,16850
136490,2021-03-23,16850
136490,2021-03-22,17400
136490,2021-03-19,17400
136490,2021-03-18,17800
136490,2021-03-17,17800
136490,2021-03-16,17900
136490,2021-03-15,17950
136490,2021-03-12,17500
136490,2021-03-11,16550
136490,2021-03-10,16500
136490,2021-03-09,15900
136490,2021-03-08,16000
136490,2021-03-05,15950
136490,2021-03-04,16450
136490,2021-03-03,17250
136490,2021-03-02,17500
136490,2021-02-26,17850
136490,2021-02-25,19000
136490,2021-02-24,18800
136490,2021-02-23,20800
136490,2021-02-22,20750
002420,2021-04-05,61600
002420,2021-04-02,61600
002420,2021-04-01,61600
002420,2021-03-31,61600
002420,2021-03-30,61600
002420,2021-03-29,61600
002420,2021-03-26,61600
002420,2021-03-25,61600
002420,2021-03-24,61600
002420,2021-03-23,61600
002420,2021-03-22,61600
002420,2021-03-19,61600
002420,2021-03-18,61600
002420,2021-03-17,61600
002420,2021-03-16,61600
002420,2021-03-15,61600
002420,2021-03-12,61600
002420,2021-03-11,61600
002420,2021-03-10,61600
002420,2021-03-09,61600
002420,2021-03-08,61600
002420,2021-03-05,61600
002420,2021-03-04,61600
002420,2021-03-03,61600
002420,2021-03-02,61600
002420,2021-02-26,61600
002420,2021-02-25,61600
002420,2021-02-24,61600
002420,2021-02-23,61600
002420,2021-02-22,61600
004490,2021-04-05,78200
004490,2021-04-02,80700
004490,2021-04-01,81000
004490,2021-03-31,77900
004490,2021-03-30,78500
004490,2021-03-29,77400
004490,2021-03-26,75500
004490,2021-03-25,76500
004490,2021-03-24,78200
004490,2021-03-23,78600
004490,2021-03-22,79200
004490,2021-03-19,80800
004490,2021-03-18,79000
004490,2021-03-17,78500
004490,2021-03-16,81700
004490,2021-03-15,80100
004490,2021-03-12,81600
004490,2021-03-11,79800
004490,2021-03-10,79300
004490,2021-03-09,80400
004490,2021-03-08,82400
004490,2021-03-05,84400
004490,2021-03-04,85400
004490,2021-03-03,87400
004490,2021-03-02,87900
004490,2021-02-26,90200
004490,2021-02-25,93300
004490,2021-02-24,92500
004490,2021-02-23,101000
004490,2021-02-22,98300
003030,2021-04-05,57500
003030,2021-04-02,53100
003030,2021-04-01,53100
003030,2021-03-31,55100
003030,2021-03-30,52100
003030,2021-03-29,52900
003030,2021-03-26,48800
003030,2021-03-25,46300
003030,2021-03-24,45850
003030,2021-03-23,46050
003030,2021-03-22,46550
003030,2021-03-19,46600
003030,2021-03-18,46550
003030,2021-03-17,46450
003030,2021-03-16,46350
003030,2021-03-15,45500
003030,2021-03-12,45300
003030,2021-03-11,44900
003030,2021-03-10,44450
003030,2021-03-09,45550
003030,2021-03-08,45900
003030,2021-03-05,44500
003030,2021-03-04,44650
003030,2021-03-03,44600
003030,2021-03-02,44350
003030,2021-02-26,44300
003030,2021-02-25,44900
003030,2021-02-24,43850
003030,2021-02-23,44600
003030,2021-02-22,45200
091090,2021-04-05,1855
091090,2021-04-02,1900
091090,2021-04-01,1890
091090,2021-03-31,1865
091090,2021-03-30,1840
091090,2021-03-29,1815
091090,2021-03-26,1840
091090,2021-03-25,1760
091090,2021-03-24,1760
091090,2021-03-23,1785
091090,2021-03-22,1870
091090,2021-03-19,1910
091090,2021-03-18,1935
091090,2021-03-17,1955
091090,2021-03-16,1925
091090,2021-03-15,1940
091090,2021-03-12,1965
091090,2021-03-11,1930
091090,2021-03-10,1855
091090,2021-03-09,1865
091090,2021-03-08,1840
091090,2021-03-05,1965
091090,2021-03-04,1995
091090,2021-03-03,2035
091090,2021-03-02,2050
091090,2021-02-26,2105
091090,2021-02-25,2290
091090,2021-02-24,2150
091090,2021-02-23,2800
091090,2021-02-22,2970
293940,2021-04-05,7440
293940,2021-04-02,7490
293940,2021-04-01,7530
293940,2021-03-31,7530
293940,2021-03-30,7540
293940,2021-03-29,7720
293940,2021-03-26,7700
293940,2021-03-25,7560
293940,2021-03-24,7460
293940,2021-03-23,7440
293940,2021-03-22,7430
293940,2021-03-19,7400
293940,2021-03-18,7390
293940,2021-03-17,7390
293940,2021-03-16,7380
293940,2021-03-15,7360
293940,2021-03-12,7290
293940,2021-03-11,7290
293940,2021-03-10,7280
293940,2021-03-09,7300
293940,2021-03-08,7300
293940,2021-03-05,7290
293940,2021-03-04,7220
293940,2021-03-03,7250
293940,2021-03-02,7270
293940,2021-02-26,7230
293940,2021-02-25,7210
293940,2021-02-24,7130
293940,2021-02-23,7100
293940,2021-02-22,7100
055550,2021-04-05,37000
055550,2021-04-02,36350
055550,2021-04-01,36800
055550,2021-03-31,37450
055550,2021-03-30,37100
055550,2021-03-29,36900
055550,2021-03-26,36550
055550,2021-03-25,35850
055550,2021-03-24,35100
055550,2021-03-23,35900
055550,2021-03-22,35600
055550,2021-03-19,35450
055550,2021-03-18,35500
055550,2021-03-17,35500
055550,2021-03-16,35200
055550,2021-03-15,35150
055550,2021-03-12,34950
055550,2021-03-11,35400
055550,2021-03-10,35600
055550,2021-03-09,35900
055550,2021-03-08,35250
055550,2021-03-05,34000
055550,2021-03-04,34050
055550,2021-03-03,33650
055550,2021-03-02,33250
055550,2021-02-26,32950
055550,2021-02-25,34100
055550,2021-02-24,33150
055550,2021-02-23,32800
055550,2021-02-22,32500
003620,2021-04-05,2770
003620,2021-04-02,2770
003620,2021-04-01,2770
003620,2021-03-31,2770
003620,2021-03-30,2770
003620,2021-03-29,2770
003620,2021-03-26,2770
003620,2021-03-25,2770
003620,2021-03-24,2770
003620,2021-03-23,2770
003620,2021-03-22,2770
003620,2021-03-19,2770
003620,2021-03-18,2770
003620,2021-03-17,2770
003620,2021-03-16,2770
003620,2021-03-15,2770
003620,2021-03-12,2770
003620,2021-03-11,2770
003620,2021-03-10,2770
003620,2021-03-09,2770
003620,2021-03-08,2770
003620,2021-03-05,2770
003620,2021-03-04,2770
003620,2021-03-03,2770
003620,2021-03-02,2770
003620,2021-02-26,2770
003620,2021-02-25,2770
003620,2021-02-24,2770
003620,2021-02-23,2770
003620,2021-02-22,2770
012280,2021-04-05,1835
012280,2021-04-02,1875
012280,2021-04-01,1875
012280,2021-03-31,1905
012280,2021-03-30,1885
012280,2021-03-29,1800
012280,2021-03-26,1765
012280,2021-03-25,1805
012280,2021-03-24,1820
012280,2021-03-23,1805
012280,2021-03-22,1905
012280,2021-03-19,1925
012280,2021-03-18,1930
012280,2021-03-17,1920
012280,2021-03-16,1945
012280,2021-03-15,1945
012280,2021-03-12,1955
012280,2021-03-11,1925
012280,2021-03-10,1980
012280,2021-03-09,1990
012280,2021-03-08,1945
012280,2021-03-05,2070
012280,2021-03-04,2215
012280,2021-03-03,2200
012280,2021-03-02,2310
012280,2021-02-26,2700
012280,2021-02-25,2630
012280,2021-02-24,2795
012280,2021-02-23,2955
012280,2021-02-22,2690
007310,2021-04-05,569000
007310,2021-04-02,571000
007310,2021-04-01,570000
007310,2021-03-31,570000
007310,2021-03-30,576000
007310,2021-03-29,574000
007310,2021-03-26,569000
007310,2021-03-25,571000
007310,2021-03-24,576000
007310,2021-03-23,582000
007310,2021-03-22,583000
007310,2021-03-19,586000
007310,2021-03-18,584000
007310,2021-03-17,586000
007310,2021-03-16,583000
007310,2021-03-15,580000
007310,2021-03-12,586000
007310,2021-03-11,601000
007310,2021-03-10,598000
007310,2021-03-09,583000
007310,2021-03-08,579000
007310,2021-03-05,578000
007310,2021-03-04,580000
007310,2021-03-03,580000
007310,2021-03-02,569000
007310,2021-02-26,560000
007310,2021-02-25,565000
007310,2021-02-24,562000
007310,2021-02-23,570000
007310,2021-02-22,572000
008600,2021-04-05,1820
008600,2021-04-02,1655
008600,2021-04-01,1665
008600,2021-03-31,1680
008600,2021-03-30,1585
008600,2021-03-29,1585
008600,2021-03-26,1600
008600,2021-03-25,1590
008600,2021-03-24,1595
008600,2021-03-23,1585
008600,2021-03-22,1590
008600,2021-03-19,1590
008600,2021-03-18,1590
008600,2021-03-17,1580
008600,2021-03-16,1600
008600,2021-03-15,1630
008600,2021-03-12,1605
008600,2021-03-11,1585
008600,2021-03-10,1550
008600,2021-03-09,1590
008600,2021-03-08,1605
008600,2021-03-05,1600
008600,2021-03-04,1630
008600,2021-03-03,1660
008600,2021-03-02,1655
008600,2021-02-26,1665
008600,2021-02-25,1665
008600,2021-02-24,1590
008600,2021-02-23,1610
008600,2021-02-22,1610
033270,2021-04-05,48900
033270,2021-04-02,48800
033270,2021-04-01,49300
033270,2021-03-31,49400
033270,2021-03-30,49500
033270,2021-03-29,49950
033270,2021-03-26,50800
033270,2021-03-25,50800
033270,2021-03-24,50600
033270,2021-03-23,52100
033270,2021-03-22,59800
033270,2021-03-19,59300
033270,2021-03-18,57300
033270,2021-03-17,58000
033270,2021-03-16,55200
033270,2021-03-15,56200
033270,2021-03-12,54700
033270,2021-03-11,55200
033270,2021-03-10,53400
033270,2021-03-09,50600
033270,2021-03-08,52500
033270,2021-03-05,55300
033270,2021-03-04,55300
033270,2021-03-03,53400
033270,2021-03-02,53000
033270,2021-02-26,52600
033270,2021-02-25,51700
033270,2021-02-24,50100
033270,2021-02-23,50900
033270,2021-02-22,50200
023800,2021-04-05,14750
023800,2021-04-02,15150
023800,2021-04-01,15000
023800,2021-03-31,14500
023800,2021-03-30,14950
023800,2021-03-29,14350
023800,2021-03-26,14550
023800,2021-03-25,14850
023800,2021-03-24,14400
023800,2021-03-23,14550
023800,2021-03-22,14900
023800,2021-03-19,15350
023800,2021-03-18,15350
023800,2021-03-17,15050
023800,2021-03-16,15000
023800,2021-03-15,15650
023800,2021-03-12,16550
023800,2021-03-11,16050
023800,2021-03-10,15450
023800,2021-03-09,15950
023800,2021-03-08,16400
023800,2021-03-05,18000
023800,2021-03-04,18600
023800,2021-03-03,18850
023800,2021-03-02,18800
023800,2021-02-26,18200
023800,2021-02-25,18800
023800,2021-02-24,18350
023800,2021-02-23,19850
023800,2021-02-22,19500
129260,2021-04-05,4635
129260,2021-04-02,4520
129260,2021-04-01,4320
129260,2021-03-31,4290
129260,2021-03-30,4120
129260,2021-03-29,4195
129260,2021-03-26,3920
129260,2021-03-25,3790
129260,2021-03-24,3820
129260,2021-03-23,3700
129260,2021-03-22,3900
129260,2021-03-19,3995
129260,2021-03-18,3985
129260,2021-03-17,3950
129260,2021-03-16,4030
129260,2021-03-15,3980
129260,2021-03-12,4170
129260,2021-03-11,4010
129260,2021-03-10,3960
129260,2021-03-09,3885
129260,2021-03-08,4155
129260,2021-03-05,4435
129260,2021-03-04,4395
129260,2021-03-03,4305
129260,2021-03-02,4150
129260,2021-02-26,4040
129260,2021-02-25,4125
129260,2021-02-24,4305
129260,2021-02-23,4335
129260,2021-02-22,4840
013360,2021-04-05,1475
013360,2021-04-02,1400
013360,2021-04-01,1425
013360,2021-03-31,1440
013360,2021-03-30,1500
013360,2021-03-29,1510
013360,2021-03-26,1525
013360,2021-03-25,1400
013360,2021-03-24,1345
013360,2021-03-23,1350
013360,2021-03-22,1380
013360,2021-03-19,1375
013360,2021-03-18,1375
013360,2021-03-17,1360
013360,2021-03-16,1380
013360,2021-03-15,1325
013360,2021-03-12,1255
013360,2021-03-11,1215
013360,2021-03-10,1210
013360,2021-03-09,1225
013360,2021-03-08,1280
013360,2021-03-05,1250
013360,2021-03-04,1260
013360,2021-03-03,1250
013360,2021-03-02,1230
013360,2021-02-26,1230
013360,2021-02-25,1285
013360,2021-02-24,1255
013360,2021-02-23,1295
013360,2021-02-22,1315
081000,2021-04-05,42150
081000,2021-04-02,39900
081000,2021-04-01,40250
081000,2021-03-31,40400
081000,2021-03-30,40850
081000,2021-03-29,40750
081000,2021-03-26,40300
081000,2021-03-25,40100
081000,2021-03-24,40300
081000,2021-03-23,40700
081000,2021-03-22,41450
081000,2021-03-19,41800
081000,2021-03-18,42300
081000,2021-03-17,41700
081000,2021-03-16,42200
081000,2021-03-15,41750
081000,2021-03-12,41700
081000,2021-03-11,39550
081000,2021-03-10,39000
081000,2021-03-09,40500
081000,2021-03-08,42050
081000,2021-03-05,43950
081000,2021-03-04,45200
081000,2021-03-03,44750
081000,2021-03-02,43400
081000,2021-02-26,44350
081000,2021-02-25,47750
081000,2021-02-24,46500
081000,2021-02-23,49400
081000,2021-02-22,49650
033240,2021-04-05,18800
033240,2021-04-02,17450
033240,2021-04-01,16950
033240,2021-03-31,16700
033240,2021-03-30,16950
033240,2021-03-29,16650
033240,2021-03-26,16750
033240,2021-03-25,17150
033240,2021-03-24,17300
033240,2021-03-23,17650
033240,2021-03-22,17900
033240,2021-03-19,17550
033240,2021-03-18,17700
033240,2021-03-17,16600
033240,2021-03-16,16400
033240,2021-03-15,16500
033240,2021-03-12,16000
033240,2021-03-11,15200
033240,2021-03-10,14550
033240,2021-03-09,14800
033240,2021-03-08,14700
033240,2021-03-05,15400
033240,2021-03-04,15750
033240,2021-03-03,15850
033240,2021-03-02,15800
033240,2021-02-26,15700
033240,2021-02-25,17050
033240,2021-02-24,16700
033240,2021-02-23,18000
033240,2021-02-22,18150
271980,2021-04-05,38950
271980,2021-04-02,39650
271980,2021-04-01,39850
271980,2021-03-31,39900
271980,2021-03-30,40400
271980,2021-03-29,40100
271980,2021-03-26,40400
271980,2021-03-25,40100
271980,2021-03-24,40700
271980,2021-03-23,41150
271980,2021-03-22,41100
271980,2021-03-19,42100
271980,2021-03-18,41850
271980,2021-03-17,43000
271980,2021-03-16,41050
271980,2021-03-15,40350
271980,2021-03-12,40400
271980,2021-03-11,39700
271980,2021-03-10,38800
271980,2021-03-09,39900
271980,2021-03-08,40600
271980,2021-03-05,41750
271980,2021-03-04,42650
271980,2021-03-03,44000
271980,2021-03-02,43400
271980,2021-02-26,42400
271980,2021-02-25,43500
271980,2021-02-24,41800
271980,2021-02-23,42800
271980,2021-02-22,44900
002620,2021-04-05,17800
002620,2021-04-02,18100
002620,2021-04-01,18000
002620,2021-03-31,17900
002620,2021-03-30,18100
002620,2021-03-29,18100
002620,2021-03-26,18450
002620,2021-03-25,18550
002620,2021-03-24,18800
002620,2021-03-23,18850
002620,2021-03-22,19150
002620,2021-03-19,18850
002620,2021-03-18,18700
002620,2021-03-17,18750
002620,2021-03-16,18250
002620,2021-03-15,17900
002620,2021-03-12,17900
002620,2021-03-11,17900
002620,2021-03-10,17750
002620,2021-03-09,17650
002620,2021-03-08,17950
002620,2021-03-05,18000
002620,2021-03-04,18200
002620,2021-03-03,18600
002620,2021-03-02,18600
002620,2021-02-26,18650
002620,2021-02-25,19150
002620,2021-02-24,18450
002620,2021-02-23,19000
002620,2021-02-22,19350
001550,2021-04-05,21200
001550,2021-04-02,20900
001550,2021-04-01,20950
001550,2021-03-31,21200
001550,2021-03-30,21550
001550,2021-03-29,21500
001550,2021-03-26,21200
001550,2021-03-25,21150
001550,2021-03-24,21150
001550,2021-03-23,20800
001550,2021-03-22,21300
001550,2021-03-19,21400
001550,2021-03-18,21200
001550,2021-03-17,21500
001550,2021-03-16,20850
001550,2021-03-15,20850
001550,2021-03-12,20100
001550,2021-03-11,19950
001550,2021-03-10,19800
001550,2021-03-09,19850
001550,2021-03-08,20400
001550,2021-03-05,20550
001550,2021-03-04,20600
001550,2021-03-03,20900
001550,2021-03-02,20300
001550,2021-02-26,20500
001550,2021-02-25,20900
001550,2021-02-24,20800
001550,2021-02-23,22300
001550,2021-02-22,22050
002600,2021-04-05,185500
002600,2021-04-02,180500
002600,2021-04-01,179000
002600,2021-03-31,178500
002600,2021-03-30,178000
002600,2021-03-29,177000
002600,2021-03-26,177500
002600,2021-03-25,179500
002600,2021-03-24,177500
002600,2021-03-23,173000
